55.8,-3219889.324,2791315.304,5290852.995
55.9,-3220449.641,2790797.427,5290784.710
56.0,-3221009.917,2790279.515,5290716.358
56.1,-3221570.152,2789761.568,5290647.938
56.2,-3222130.346,2789243.585,5290579.451
56.3,-3222690.499,2788725.567,5290510.897
56.4,-3223250.612,2788207.514,5290442.276
56.5,-3223810.684,2787689.425,5290373.588
56.6,-3224370.714,2787171.301,5290304.832
56.7,-3224930.704,2786653.141,5290236.009
56.8,-3225490.653,2786134.947,5290167.119
56.9,-3226050.562,2785616.717,5290098.161
57.0,-3226610.429,2785098.451,5290029.137
57.1,-3227170.255,2784580.151,5289960.045
57.2,-3227730.041,2784061.815,5289890.885
57.3,-3228289.785,2783543.443,5289821.659
57.4,-3228849.489,2783025.037,5289752.365
57.5,-3229409.152,2782506.595,5289683.004
57.6,-3229968.773,2781988.118,5289613.576
57.7,-3230528.354,2781469.606,5289544.081
57.8,-3231087.894,2780951.058,5289474.518
57.9,-3231647.393,2780432.475,5289404.888
58.0,-3232206.851,2779913.857,5289335.191
58.1,-3232766.268,2779395.204,5289265.426
58.2,-3233325.644,2778876.515,5289195.595
58.3,-3233884.979,2778357.791,5289125.696
58.4,-3234444.273,2777839.032,5289055.730
58.5,-3235003.526,2777320.238,5288985.696
58.6,-3235562.738,2776801.408,5288915.596
58.7,-3236121.909,2776282.544,5288845.428
58.8,-3236681.039,2775763.644,5288775.193
58.9,-3237240.128,2775244.709,5288704.890
59.0,-3237799.176,2774725.739,5288634.521
59.1,-3238358.183,2774206.733,5288564.084
59.2,-3238917.149,2773687.693,5288493.580
59.3,-3239476.073,2773168.617,5288423.009
59.4,-3240034.957,2772649.506,5288352.370
59.5,-3240593.800,2772130.360,5288281.665
59.6,-3241152.601,2771611.179,5288210.892
59.7,-3241711.362,2771091.963,5288140.052
59.8,-3242270.081,2770572.711,5288069.144
59.9,-3242828.759,2770053.425,5287998.170
60.0,-3243387.397,2769534.103,5287927.128
60.1,-3243945.993,2769014.747,5287856.019
60.2,-3244504.548,2768495.355,5287784.843
60.3,-3245063.061,2767975.928,5287713.599
60.4,-3245621.534,2767456.466,5287642.288
60.5,-3246179.966,2766936.969,5287570.910
60.6,-3246738.356,2766417.436,5287499.465
60.7,-3247296.705,2765897.869,5287427.953
